Chromosome1	ChromStartP1	ChromEndP1	Chromosome	ChromStartP2	ChromEndP2	Score
20	32277664.0	32335011.0	20	34975403.0	35002437.0	0.484
20	32277664.0	32335011.0	20	34975403.0	35002437.0	0.484
20	32277664.0	32335011.0	20	34975403.0	35002437.0	0.484
20	32277664.0	32335011.0	20	34975403.0	35002437.0	0.484
20	32277664.0	32335011.0	20	32192503.0	32207791.0	0.732
20	32277664.0	32335011.0	20	32192503.0	32207791.0	0.732
20	32277664.0	32335011.0	20	43590931.0	43647296.0	0.963
20	32277664.0	32335011.0	20	34516409.0	34540958.0	0.905
20	32277664.0	32335011.0	20	34516409.0	34540958.0	0.905
20	32277664.0	32335011.0	20	34516409.0	34540958.0	0.905
20	32277664.0	32335011.0	20	32358344.0	32439319.0	0.688
20	32277664.0	32335011.0	20	63272785.0	63289793.0	0.9009999999999999
20	32277664.0	32335011.0	20	63272785.0	63289793.0	0.9009999999999999
20	32277664.0	32335011.0	20	63272785.0	63289793.0	0.9009999999999999
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	56369389.0	56392337.0	0.42100000000000004
20	32277664.0	32335011.0	20	32819893.0	32850405.0	0.473
20	32277664.0	32335011.0	20	32819893.0	32850405.0	0.473
20	32277664.0	32335011.0	20	32819893.0	32850405.0	0.473
20	43507680.0	43550950.0	20	5114953.0	5126626.0	0.41600000000000004
20	43507680.0	43550950.0	20	5114953.0	5126626.0	0.41600000000000004
20	43507680.0	43550950.0	20	5114953.0	5126626.0	0.41600000000000004
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	41340920.0	41360582.0	20	63939829.0	63956415.0	0.503
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	16729961.0	16742563.0	0.455
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	31475293.0	31484905.0	0.47700000000000004
20	6040778.0	6054049.0	20	63240784.0	63272694.0	0.408
20	6040778.0	6054049.0	20	35954564.0	36030700.0	0.589
20	62122461.0	62135378.0	20	44910062.0	44959035.0	0.669
20	62122461.0	62135378.0	20	44910062.0	44959035.0	0.669
20	62122461.0	62135378.0	20	44910062.0	44959035.0	0.669
20	62122461.0	62135378.0	20	44910062.0	44959035.0	0.669
20	40685848.0	40689240.0	20	34689097.0	34825649.0	0.934
20	40685848.0	40689240.0	20	34689097.0	34825649.0	0.934
20	40685848.0	40689240.0	20	34689097.0	34825649.0	0.934
20	40685848.0	40689240.0	20	46008908.0	46016561.0	0.45799999999999996
20	40685848.0	40689240.0	20	46008908.0	46016561.0	0.45799999999999996
20	40685848.0	40689240.0	20	46008908.0	46016561.0	0.45799999999999996
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	37693955.0	37872129.0	0.435
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	33358839.0	33401561.0	0.516
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	37178410.0	37241623.0	0.41600000000000004
20	37289638.0	37317260.0	20	36091504.0	36232799.0	0.498
20	37289638.0	37317260.0	20	36091504.0	36232799.0	0.498
20	37289638.0	37317260.0	20	36091504.0	36232799.0	0.498
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	473591.0	543821.0	0.595
20	34546854.0	34560345.0	20	33811304.0	33854366.0	0.9079999999999999
20	34546854.0	34560345.0	20	33811304.0	33854366.0	0.9079999999999999
20	34546854.0	34560345.0	20	33811304.0	33854366.0	0.9079999999999999
20	34546854.0	34560345.0	20	34704290.0	34713439.0	0.46
20	34546854.0	34560345.0	20	33666498.0	33668525.0	0.418
20	34546854.0	34560345.0	20	33666498.0	33668525.0	0.418
20	34546854.0	34560345.0	20	33666498.0	33668525.0	0.418
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	34546854.0	34560345.0	20	50958826.0	50963931.0	0.565
20	32819893.0	32850405.0	20	31739271.0	31801805.0	0.905
20	32819893.0	32850405.0	20	31739271.0	31801805.0	0.905
20	32819893.0	32850405.0	20	31739271.0	31801805.0	0.905
20	32819893.0	32850405.0	20	31739271.0	31801805.0	0.905
20	32819893.0	32850405.0	20	31739271.0	31801805.0	0.905
20	32819893.0	32850405.0	20	25452705.0	25585517.0	0.9
20	32819893.0	32850405.0	20	25452705.0	25585517.0	0.9
20	32819893.0	32850405.0	20	25452705.0	25585517.0	0.9
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	56369389.0	56392337.0	0.981
20	32819893.0	32850405.0	20	36751791.0	36773818.0	0.903
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	32819893.0	32850405.0	20	59019254.0	59026654.0	0.735
20	3846799.0	3876123.0	20	62136735.0	62143440.0	0.6609999999999999
20	3846799.0	3876123.0	20	62136735.0	62143440.0	0.6609999999999999
20	3846799.0	3876123.0	20	34363235.0	34511393.0	0.9440000000000001
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	58995185.0	59007247.0	0.782
20	56248732.0	56249815.0	20	37251082.0	37261835.0	0.924
20	56248732.0	56249815.0	20	37251082.0	37261835.0	0.924
20	56248732.0	56249815.0	20	37251082.0	37261835.0	0.924
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	56369389.0	56392337.0	0.47100000000000003
20	5950652.0	5998977.0	20	25407727.0	25452628.0	0.5820000000000001
20	5950652.0	5998977.0	20	25407727.0	25452628.0	0.5820000000000001
20	5950652.0	5998977.0	20	25407727.0	25452628.0	0.5820000000000001
20	5950652.0	5998977.0	20	25407727.0	25452628.0	0.5820000000000001
20	5950652.0	5998977.0	20	6006090.0	6040053.0	0.732
20	5950652.0	5998977.0	20	6006090.0	6040053.0	0.732
20	5950652.0	5998977.0	20	6006090.0	6040053.0	0.732
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	10401009.0	10434222.0	20	50958826.0	50963931.0	0.649
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	49982999.0	49988886.0	0.765
20	46008908.0	46016561.0	20	46118272.0	46129863.0	0.483
20	46008908.0	46016561.0	20	46118272.0	46129863.0	0.483
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	45174876.0	45176544.0	0.408
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	37344685.0	37406050.0	0.977
20	46008908.0	46016561.0	20	47656348.0	47786616.0	0.444
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	31664452.0	31723989.0	0.515
20	46008908.0	46016561.0	20	38127387.0	38166578.0	0.5770000000000001
20	46008908.0	46016561.0	20	38127387.0	38166578.0	0.5770000000000001
20	62796453.0	62801738.0	20	44475886.0	44494603.0	0.479
20	3045945.0	3048254.0	20	34516409.0	34540958.0	0.507
20	3045945.0	3048254.0	20	34516409.0	34540958.0	0.507
20	3045945.0	3048254.0	20	34516409.0	34540958.0	0.507
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	43667019.0	43716496.0	20	56369389.0	56392337.0	0.631
20	34975403.0	35002437.0	20	62410237.0	62427533.0	0.40299999999999997
20	34975403.0	35002437.0	20	62410237.0	62427533.0	0.40299999999999997
20	34975403.0	35002437.0	20	62410237.0	62427533.0	0.40299999999999997
20	34975403.0	35002437.0	20	34560542.0	34698790.0	0.79
20	34975403.0	35002437.0	20	34560542.0	34698790.0	0.79
20	34975403.0	35002437.0	20	34560542.0	34698790.0	0.79
20	36541484.0	36551447.0	20	34975403.0	35002437.0	0.78
20	36541484.0	36551447.0	20	34975403.0	35002437.0	0.78
20	36541484.0	36551447.0	20	34975403.0	35002437.0	0.78
20	36541484.0	36551447.0	20	34975403.0	35002437.0	0.78
20	36541484.0	36551447.0	20	34975403.0	35002437.0	0.78
20	31819308.0	31834689.0	20			0.8029999999999999
20	31819308.0	31834689.0	20			0.8029999999999999
20	31819308.0	31834689.0	20			0.8029999999999999
20	31819308.0	31834689.0	20			0.8029999999999999
20	31819308.0	31834689.0	20	36541484.0	36551447.0	0.95
20	31819308.0	31834689.0	20	36541484.0	36551447.0	0.95
20	31819308.0	31834689.0	20	36541484.0	36551447.0	0.95
20	31819308.0	31834689.0	20	45823214.0	45833745.0	0.504
20	23374519.0	23421519.0	20	58651253.0	58679526.0	0.987
20	23374519.0	23421519.0	20	58651253.0	58679526.0	0.987
20	23374519.0	23421519.0	20	58651253.0	58679526.0	0.987
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	10218830.0	10307418.0	0.934
20	23374519.0	23421519.0	20	45361937.0	45376798.0	0.9
20	23374519.0	23421519.0	20	45361937.0	45376798.0	0.9
20	23374519.0	23421519.0	20	45361937.0	45376798.0	0.9
20	23374519.0	23421519.0	20	63698642.0	63708025.0	0.9
20	23374519.0	23421519.0	20	63698642.0	63708025.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	23374519.0	23421519.0	20	58995185.0	59007247.0	0.9
20	47501902.0	47656877.0	20	34689097.0	34825649.0	0.937
20	47501902.0	47656877.0	20	34689097.0	34825649.0	0.937
20	47501902.0	47656877.0	20	34689097.0	34825649.0	0.937
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	37344685.0	37406050.0	0.505
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	53567065.0	53609907.0	0.444
20	47501902.0	47656877.0	20	50190734.0	50192689.0	0.9109999999999999
20	47501902.0	47656877.0	20	50190734.0	50192689.0	0.9109999999999999
20	47501902.0	47656877.0	20	50190734.0	50192689.0	0.9109999999999999
20	47501902.0	47656877.0	20	50190734.0	50192689.0	0.9109999999999999
20	47501902.0	47656877.0	20	50190734.0	50192689.0	0.9109999999999999
20	47501902.0	47656877.0	20	33675683.0	33686404.0	0.431
20	47501902.0	47656877.0	20	33675683.0	33686404.0	0.431
20	47501902.0	47656877.0	20	33675683.0	33686404.0	0.431
20	47501902.0	47656877.0	20	50731544.0	50756795.0	0.424
20	47501902.0	47656877.0	20	50731544.0	50756795.0	0.424
20	47501902.0	47656877.0	20	57561080.0	57568112.0	0.9009999999999999
20	47501902.0	47656877.0	20	57561080.0	57568112.0	0.9009999999999999
20	47501902.0	47656877.0	20	57561080.0	57568112.0	0.9009999999999999
20	34689097.0	34825649.0	20	35701347.0	35742312.0	0.7859999999999999
20	34689097.0	34825649.0	20	35701347.0	35742312.0	0.7859999999999999
20	34689097.0	34825649.0	20	35701347.0	35742312.0	0.7859999999999999
20	34689097.0	34825649.0	20	45948653.0	45972172.0	0.731
20	34689097.0	34825649.0	20	362835.0	397559.0	0.9009999999999999
20	34689097.0	34825649.0	20	362835.0	397559.0	0.9009999999999999
20	34689097.0	34825649.0	20	362835.0	397559.0	0.9009999999999999
20	34689097.0	34825649.0	20	44355700.0	44434596.0	0.609
20	34689097.0	34825649.0	20	44355700.0	44434596.0	0.609
20	34689097.0	34825649.0	20	44355700.0	44434596.0	0.609
20	34689097.0	34825649.0	20	44355700.0	44434596.0	0.609
20	34689097.0	34825649.0	20	44355700.0	44434596.0	0.609
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	34689097.0	34825649.0	20	37344685.0	37406050.0	0.46
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	56392371.0	56406369.0	0.774
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	36651766.0	36746078.0	20	34844720.0	34872860.0	0.40700000000000003
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	13784950.0	13821582.0	20			0.626
20	51386957.0	51562831.0	20	50510321.0	50585241.0	0.9009999999999999
20	51386957.0	51562831.0	20	50510321.0	50585241.0	0.9009999999999999
20	51386957.0	51562831.0	20	1368978.0	1393172.0	0.9209999999999999
20	51386957.0	51562831.0	20	1368978.0	1393172.0	0.9209999999999999
20	35668055.0	35699359.0	20	50958826.0	50963931.0	0.988
20	35668055.0	35699359.0	20	50958826.0	50963931.0	0.988
20	35668055.0	35699359.0	20	50958826.0	50963931.0	0.988
20	35668055.0	35699359.0	20	50958826.0	50963931.0	0.988
20	35668055.0	35699359.0	20	50958826.0	50963931.0	0.988
