Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol
ENSG00000196562	46285092	46415360	-1	GO:0003674	molecular_function	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005576	extracellular region	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005615	extracellular space	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005622	intracellular	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005623	cell	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0043167	ion binding	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005737	cytoplasm	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005575	cellular_component	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0003674	molecular_function	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0008150	biological_process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0048856	anatomical structure development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030154	cell differentiation	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0009790	embryo development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0007165	signal transduction	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0044281	small molecule metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0006790	sulfur compound metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005783	endoplasmic reticulum	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0043226	organelle	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005794	Golgi apparatus	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005886	plasma membrane	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030198	extracellular matrix organization	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0003674	molecular_function	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0008150	biological_process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0048856	anatomical structure development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030154	cell differentiation	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005575	cellular_component	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005623	cell	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0009790	embryo development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0007165	signal transduction	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0044281	small molecule metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005886	plasma membrane	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0006790	sulfur compound metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030198	extracellular matrix organization	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005623	cell	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005737	cytoplasm	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005575	cellular_component	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0043167	ion binding	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005622	intracellular	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030154	cell differentiation	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0003674	molecular_function	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0008150	biological_process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0048856	anatomical structure development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0006790	sulfur compound metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0030198	extracellular matrix organization	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0007165	signal transduction	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005886	plasma membrane	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0009790	embryo development	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0044281	small molecule metabolic process	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0043226	organelle	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005794	Golgi apparatus	SULF2
ENSG00000196562	46285092	46415360	-1	GO:0005783	endoplasmic reticulum	SULF2
ENSG00000125788	123010	126392	1	GO:0008150	biological_process	DEFB126
ENSG00000125788	123010	126392	1	GO:0006950	response to stress	DEFB126
ENSG00000125788	123010	126392	1	GO:0030312	external encapsulating structure	DEFB126
ENSG00000125788	123010	126392	1	GO:0005576	extracellular region	DEFB126
ENSG00000125788	123010	126392	1	GO:0005575	cellular_component	DEFB126
ENSG00000125788	123010	126392	1	GO:0005623	cell	DEFB126
ENSG00000088782	138111	139804	1	GO:0006950	response to stress	DEFB127
ENSG00000088782	138111	139804	1	GO:0002376	immune system process	DEFB127
ENSG00000088782	138111	139804	1	GO:0008150	biological_process	DEFB127
ENSG00000088782	138111	139804	1	GO:0005576	extracellular region	DEFB127
ENSG00000088782	138111	139804	1	GO:0005575	cellular_component	DEFB127
ENSG00000185982	168494	170322	-1	GO:0005575	cellular_component	DEFB128
ENSG00000185982	168494	170322	-1	GO:0005576	extracellular region	DEFB128
ENSG00000185982	168494	170322	-1	GO:0006950	response to stress	DEFB128
ENSG00000185982	168494	170322	-1	GO:0008150	biological_process	DEFB128
ENSG00000125903	207899	210527	1	GO:0005576	extracellular region	DEFB129
ENSG00000125903	207899	210527	1	GO:0005575	cellular_component	DEFB129
ENSG00000125903	207899	210527	1	GO:0006950	response to stress	DEFB129
ENSG00000125903	207899	210527	1	GO:0008150	biological_process	DEFB129
ENSG00000186458	238377	241737	1	GO:0006950	response to stress	DEFB132
ENSG00000186458	238377	241737	1	GO:0008150	biological_process	DEFB132
ENSG00000186458	238377	241737	1	GO:0005576	extracellular region	DEFB132
ENSG00000186458	238377	241737	1	GO:0005575	cellular_component	DEFB132
ENSG00000182621	8112824	8949003	1	GO:0004871	signal transducer activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030234	enzyme regulator activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043167	ion binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005635	nuclear envelope	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005654	nucleoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005737	cytoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008289	lipid binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0019899	enzyme binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040007	growth	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0016192	vesicle-mediated transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006950	response to stress	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006810	transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009058	biosynthetic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009056	catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034655	nucleobase-containing compound catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007267	cell-cell signaling	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0050877	neurological system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048856	anatomical structure development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005829	cytosol	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009790	embryo development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030154	cell differentiation	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006629	lipid metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034641	cellular nitrogen compound metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0044281	small molecule metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040011	locomotion	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048870	cell motility	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0002376	immune system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000003	reproduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007049	cell cycle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005575	cellular_component	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005622	intracellular	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005623	cell	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005634	nucleus	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005694	chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043226	organelle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000228	nuclear chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040011	locomotion	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048870	cell motility	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0002376	immune system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007049	cell cycle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000003	reproduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000228	nuclear chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043226	organelle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005575	cellular_component	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005622	intracellular	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005623	cell	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005634	nucleus	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005694	chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009790	embryo development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030154	cell differentiation	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040007	growth	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0019899	enzyme binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048856	anatomical structure development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007267	cell-cell signaling	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0050877	neurological system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034641	cellular nitrogen compound metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0044281	small molecule metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006629	lipid metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009056	catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034655	nucleobase-containing compound catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009058	biosynthetic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005829	cytosol	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006810	transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0016192	vesicle-mediated transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006950	response to stress	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008289	lipid binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005635	nuclear envelope	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005654	nucleoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005737	cytoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0004871	signal transducer activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030234	enzyme regulator activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043167	ion binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005575	cellular_component	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005622	intracellular	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005623	cell	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005634	nucleus	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005694	chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000228	nuclear chromosome	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043226	organelle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0002376	immune system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040011	locomotion	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048870	cell motility	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0000003	reproduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007049	cell cycle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006629	lipid metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009056	catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034655	nucleobase-containing compound catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009058	biosynthetic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005829	cytosol	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006950	response to stress	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0016192	vesicle-mediated transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006810	transport	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009790	embryo development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030154	cell differentiation	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0044281	small molecule metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0034641	cellular nitrogen compound metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007267	cell-cell signaling	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0050877	neurological system process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048856	anatomical structure development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0019899	enzyme binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0040007	growth	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008289	lipid binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0030234	enzyme regulator activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043167	ion binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0004871	signal transducer activity	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005737	cytoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005635	nuclear envelope	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005654	nucleoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005634	nucleus	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043226	organelle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005622	intracellular	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005737	cytoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005575	cellular_component	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005623	cell	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048856	anatomical structure development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007049	cell cycle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043167	ion binding	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009056	catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006629	lipid metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005623	cell	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043226	organelle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005634	nucleus	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005575	cellular_component	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005622	intracellular	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0005737	cytoplasm	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007165	signal transduction	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0007049	cell cycle	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0048856	anatomical structure development	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0009056	catabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0006629	lipid metabolic process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0008150	biological_process	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0003674	molecular_function	PLCB1
ENSG00000182621	8112824	8949003	1	GO:0043167	ion binding	PLCB1
ENSG00000177764	277737	280965	1	GO:0043167	ion binding	ZCCHC3
ENSG00000177764	277737	280965	1	GO:0003674	molecular_function	ZCCHC3
ENSG00000177732	306207	310865	1	GO:0022607	cellular component assembly	SOX12
ENSG00000177732	306207	310865	1	GO:0030154	cell differentiation	SOX12
ENSG00000177732	306207	310865	1	GO:0065003	macromolecular complex assembly	SOX12
ENSG00000177732	306207	310865	1	GO:0009058	biosynthetic process	SOX12
ENSG00000177732	306207	310865	1	GO:0034641	cellular nitrogen compound metabolic process	SOX12
ENSG00000177732	306207	310865	1	GO:0008150	biological_process	SOX12
ENSG00000177732	306207	310865	1	GO:0048856	anatomical structure development	SOX12
ENSG00000177732	306207	310865	1	GO:0000988	protein binding transcription factor activity	SOX12
ENSG00000177732	306207	310865	1	GO:0003674	molecular_function	SOX12
ENSG00000177732	306207	310865	1	GO:0003677	DNA binding	SOX12
ENSG00000177732	306207	310865	1	GO:0001071	nucleic acid binding transcription factor activity	SOX12
ENSG00000177732	306207	310865	1	GO:0005623	cell	SOX12
ENSG00000177732	306207	310865	1	GO:0005575	cellular_component	SOX12
ENSG00000177732	306207	310865	1	GO:0005622	intracellular	SOX12
ENSG00000177732	306207	310865	1	GO:0043226	organelle	SOX12
ENSG00000177732	306207	310865	1	GO:0005634	nucleus	SOX12
ENSG00000177732	306207	310865	1	GO:0003674	molecular_function	SOX12
ENSG00000177732	306207	310865	1	GO:0003677	DNA binding	SOX12
ENSG00000177732	306207	310865	1	GO:0001071	nucleic acid binding transcription factor activity	SOX12
ENSG00000177732	306207	310865	1	GO:0000988	protein binding transcription factor activity	SOX12
ENSG00000177732	306207	310865	1	GO:0005623	cell	SOX12
ENSG00000177732	306207	310865	1	GO:0005634	nucleus	SOX12
ENSG00000177732	306207	310865	1	GO:0043226	organelle	SOX12
ENSG00000177732	306207	310865	1	GO:0005622	intracellular	SOX12
ENSG00000177732	306207	310865	1	GO:0005575	cellular_component	SOX12
ENSG00000177732	306207	310865	1	GO:0048856	anatomical structure development	SOX12
ENSG00000177732	306207	310865	1	GO:0065003	macromolecular complex assembly	SOX12
ENSG00000177732	306207	310865	1	GO:0022607	cellular component assembly	SOX12
ENSG00000177732	306207	310865	1	GO:0030154	cell differentiation	SOX12
ENSG00000177732	306207	310865	1	GO:0009058	biosynthetic process	SOX12
ENSG00000177732	306207	310865	1	GO:0034641	cellular nitrogen compound metabolic process	SOX12
ENSG00000177732	306207	310865	1	GO:0008150	biological_process	SOX12
ENSG00000125841	327426	340304	1	GO:0005622	intracellular	NRSN2
ENSG00000125841	327426	340304	1	GO:0005623	cell	NRSN2
ENSG00000125841	327426	340304	1	GO:0005575	cellular_component	NRSN2
ENSG00000125841	327426	340304	1	GO:0003674	molecular_function	NRSN2
ENSG00000125841	327426	340304	1	GO:0005737	cytoplasm	NRSN2
ENSG00000125841	327426	340304	1	GO:0008150	biological_process	NRSN2
ENSG00000125841	327426	340304	1	GO:0016023	cytoplasmic membrane-bounded vesicle	NRSN2
ENSG00000125841	327426	340304	1	GO:0043226	organelle	NRSN2
ENSG00000125841	327426	340304	1	GO:0005886	plasma membrane	NRSN2
ENSG00000125841	327426	340304	1	GO:0003674	molecular_function	NRSN2
ENSG00000125841	327426	340304	1	GO:0005575	cellular_component	NRSN2
ENSG00000125841	327426	340304	1	GO:0005622	intracellular	NRSN2
ENSG00000125841	327426	340304	1	GO:0005623	cell	NRSN2
ENSG00000125841	327426	340304	1	GO:0008150	biological_process	NRSN2
ENSG00000125841	327426	340304	1	GO:0016023	cytoplasmic membrane-bounded vesicle	NRSN2
ENSG00000125841	327426	340304	1	GO:0043226	organelle	NRSN2
ENSG00000125841	327426	340304	1	GO:0005737	cytoplasm	NRSN2
ENSG00000125841	327426	340304	1	GO:0005886	plasma membrane	NRSN2
ENSG00000101255	361261	378203	1	GO:0016301	kinase activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0043167	ion binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0030234	enzyme regulator activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0005575	cellular_component	TRIB3
ENSG00000101255	361261	378203	1	GO:0005622	intracellular	TRIB3
ENSG00000101255	361261	378203	1	GO:0005623	cell	TRIB3
ENSG00000101255	361261	378203	1	GO:0005737	cytoplasm	TRIB3
ENSG00000101255	361261	378203	1	GO:0043226	organelle	TRIB3
ENSG00000101255	361261	378203	1	GO:0005634	nucleus	TRIB3
ENSG00000101255	361261	378203	1	GO:0044281	small molecule metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0034641	cellular nitrogen compound metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0030154	cell differentiation	TRIB3
ENSG00000101255	361261	378203	1	GO:0019899	enzyme binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0005829	cytosol	TRIB3
ENSG00000101255	361261	378203	1	GO:0005886	plasma membrane	TRIB3
ENSG00000101255	361261	378203	1	GO:0009058	biosynthetic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0006950	response to stress	TRIB3
ENSG00000101255	361261	378203	1	GO:0006810	transport	TRIB3
ENSG00000101255	361261	378203	1	GO:0008219	cell death	TRIB3
ENSG00000101255	361261	378203	1	GO:0006629	lipid metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0003674	molecular_function	TRIB3
ENSG00000101255	361261	378203	1	GO:0007165	signal transduction	TRIB3
ENSG00000101255	361261	378203	1	GO:0008150	biological_process	TRIB3
ENSG00000101255	361261	378203	1	GO:0000988	protein binding transcription factor activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0006464	cellular protein modification process	TRIB3
ENSG00000101255	361261	378203	1	GO:0002376	immune system process	TRIB3
ENSG00000101255	361261	378203	1	GO:0006464	cellular protein modification process	TRIB3
ENSG00000101255	361261	378203	1	GO:0008150	biological_process	TRIB3
ENSG00000101255	361261	378203	1	GO:0003674	molecular_function	TRIB3
ENSG00000101255	361261	378203	1	GO:0000988	protein binding transcription factor activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0043167	ion binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0016301	kinase activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0005575	cellular_component	TRIB3
ENSG00000101255	361261	378203	1	GO:0005622	intracellular	TRIB3
ENSG00000101255	361261	378203	1	GO:0005634	nucleus	TRIB3
ENSG00000101255	361261	378203	1	GO:0043226	organelle	TRIB3
ENSG00000101255	361261	378203	1	GO:0005623	cell	TRIB3
ENSG00000101255	361261	378203	1	GO:0006810	transport	TRIB3
ENSG00000101255	361261	378203	1	GO:0006629	lipid metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0009058	biosynthetic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0044281	small molecule metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0019899	enzyme binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0030154	cell differentiation	TRIB3
ENSG00000101255	361261	378203	1	GO:0030234	enzyme regulator activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0030154	cell differentiation	TRIB3
ENSG00000101255	361261	378203	1	GO:0019899	enzyme binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0009058	biosynthetic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0005886	plasma membrane	TRIB3
ENSG00000101255	361261	378203	1	GO:0005829	cytosol	TRIB3
ENSG00000101255	361261	378203	1	GO:0044281	small molecule metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0034641	cellular nitrogen compound metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0006629	lipid metabolic process	TRIB3
ENSG00000101255	361261	378203	1	GO:0006950	response to stress	TRIB3
ENSG00000101255	361261	378203	1	GO:0008219	cell death	TRIB3
ENSG00000101255	361261	378203	1	GO:0006810	transport	TRIB3
ENSG00000101255	361261	378203	1	GO:0005623	cell	TRIB3
ENSG00000101255	361261	378203	1	GO:0005737	cytoplasm	TRIB3
ENSG00000101255	361261	378203	1	GO:0005575	cellular_component	TRIB3
ENSG00000101255	361261	378203	1	GO:0005622	intracellular	TRIB3
ENSG00000101255	361261	378203	1	GO:0030234	enzyme regulator activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0016301	kinase activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0043167	ion binding	TRIB3
ENSG00000101255	361261	378203	1	GO:0043226	organelle	TRIB3
ENSG00000101255	361261	378203	1	GO:0005634	nucleus	TRIB3
ENSG00000101255	361261	378203	1	GO:0000988	protein binding transcription factor activity	TRIB3
ENSG00000101255	361261	378203	1	GO:0003674	molecular_function	TRIB3
ENSG00000101255	361261	378203	1	GO:0007165	signal transduction	TRIB3
ENSG00000101255	361261	378203	1	GO:0008150	biological_process	TRIB3
ENSG00000101255	361261	378203	1	GO:0006464	cellular protein modification process	TRIB3
ENSG00000101255	361261	378203	1	GO:0002376	immune system process	TRIB3
ENSG00000101333	9049410	9461889	1	GO:0007165	signal transduction	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0008150	biological_process	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005856	cytoskeleton	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005737	cytoplasm	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005783	endoplasmic reticulum	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0003674	molecular_function	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005623	cell	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0043226	organelle	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005634	nucleus	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005622	intracellular	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005575	cellular_component	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0008150	biological_process	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0007165	signal transduction	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005856	cytoskeleton	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005783	endoplasmic reticulum	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005737	cytoplasm	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0003674	molecular_function	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005623	cell	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005575	cellular_component	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005634	nucleus	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0043226	organelle	PLCB4
ENSG00000101333	9049410	9461889	1	GO:0005622	intracellular	PLCB4
